Time,num_cases
541.25,445330
541.5,445330
541.75,445330
542,445330
542.25,445330
542.5,445330
542.75,445330
543,445330
543.25,445330
543.5,445330
543.75,445330
544,445330
544.25,445330
544.5,445330
544.75,445330
545,445330
545.25,445330
545.5,445330
545.75,445330
546,445330
546.25,445330
546.5,445330
546.75,445330
547,445330
547.25,445330
547.5,445330
547.75,445330
548,445330
548.25,445330
548.5,445330
548.75,445330
549,445330
549.25,445330
549.5,445330
549.75,445330
550,445330
550.25,445330
550.5,445330
550.75,445330
551,445330
551.25,445330
551.5,445330
551.75,445330
552,445330
552.25,445330
552.5,445330
552.75,445330
553,445330
553.25,445330
553.5,445330
553.75,445330
554,445330
554.25,445330
554.5,445330
554.75,445330
555,445330
555.25,445330
555.5,445330
555.75,445330
556,445330
556.25,445330
556.5,445330
556.75,445330
557,445330
557.25,445330
557.5,445330
557.75,445330
558,445330
558.25,445330
558.5,445330
558.75,445330
559,445330
559.25,445330
559.5,445330
559.75,445330
560,445330
560.25,445330
560.5,445330
560.75,445330
561,445330
561.25,445330
561.5,445330
561.75,445330
562,445330
562.25,445330
562.5,445330
562.75,445330
563,445330
563.25,445330
563.5,445330
563.75,445330
564,445330
564.25,445330
564.5,445330
564.75,445330
565,445330
565.25,445330
565.5,445330
565.75,445330
566,445330
566.25,445330
566.5,445330
566.75,445330
567,445330
567.25,445330
567.5,445330
567.75,445330
568,445330
568.25,445330
568.5,445330
568.75,445330
569,445330
569.25,445330
569.5,445330
569.75,445330
570,445330
570.25,445330
570.5,445330
570.75,445330
571,445330
571.25,445330
571.5,445330
571.75,445330
572,445330
572.25,445330
572.5,445330
572.75,445330
573,445330
573.25,445330
573.5,445330
573.75,445330
574,445330
574.25,445330
574.5,445330
574.75,445330
575,445330
575.25,445330
575.5,445330
575.75,445330
576,445330
576.25,445330
576.5,445330
576.75,445330
577,445330
577.25,445330
577.5,445330
577.75,445330
578,445330
578.25,445330
578.5,445330
578.75,445330
579,445330
579.25,445330
579.5,445330
579.75,445330
580,445330
580.25,445330
580.5,445330
580.75,445330
581,445330
581.25,445330
581.5,445330
581.75,445330
582,445330
582.25,445330
582.5,445330
582.75,445330
583,445330
583.25,445330
583.5,445330
583.75,445330
584,445330
584.25,445330
584.5,445330
584.75,445330
585,445330
585.25,445330
585.5,445330
585.75,445330
586,445330
586.25,445330
586.5,445330
586.75,445330
587,445330
587.25,445330
587.5,445330
587.75,445330
588,445330
588.25,445330
588.5,445330
588.75,445330
589,445330
589.25,445330
589.5,445330
589.75,445330
590,445330
590.25,445330
590.5,445330
590.75,445330
591,445330
591.25,445330
591.5,445330
591.75,445330
592,445330
592.25,445330
592.5,445330
592.75,445330
593,445330
593.25,445330
593.5,445330
593.75,445330
594,445330
594.25,445330
594.5,445330
594.75,445330
595,445330
595.25,445330
595.5,445330
595.75,445330
596,445330
596.25,445330
596.5,445330
596.75,445330
597,445330
597.25,445330
597.5,445330
597.75,445330
598,445330
598.25,445330
598.5,445330
598.75,445330
599,445330
599.25,445330
599.5,445330
599.75,445330
