Time,num_cases
447.75,385031
448,385031
448.25,385031
448.5,385031
448.75,385031
449,385031
449.25,385031
449.5,385031
449.75,385031
450,385031
450.25,385031
450.5,385031
450.75,385031
451,385031
451.25,385031
451.5,385031
451.75,385031
452,385031
452.25,385031
452.5,385031
452.75,385031
453,385031
453.25,385031
453.5,385031
453.75,385031
454,385031
454.25,385031
454.5,385031
454.75,385031
455,385031
455.25,385031
455.5,385031
455.75,385031
456,385031
456.25,385031
456.5,385031
456.75,385031
457,385031
457.25,385031
457.5,385031
457.75,385031
458,385031
458.25,385031
458.5,385031
458.75,385031
459,385031
459.25,385031
459.5,385031
459.75,385031
460,385031
460.25,385031
460.5,385031
460.75,385031
461,385031
461.25,385031
461.5,385031
461.75,385031
462,385031
462.25,385031
462.5,385031
462.75,385031
463,385031
463.25,385031
463.5,385031
463.75,385031
464,385031
464.25,385031
464.5,385031
464.75,385031
465,385031
465.25,385031
465.5,385031
465.75,385031
466,385031
466.25,385031
466.5,385031
466.75,385031
467,385031
467.25,385031
467.5,385031
467.75,385031
468,385031
468.25,385031
468.5,385031
468.75,385031
469,385031
469.25,385031
469.5,385031
469.75,385031
470,385031
470.25,385031
470.5,385031
470.75,385031
471,385031
471.25,385031
471.5,385031
471.75,385031
472,385031
472.25,385031
472.5,385031
472.75,385031
473,385031
473.25,385031
473.5,385031
473.75,385031
474,385031
474.25,385031
474.5,385031
474.75,385031
475,385031
475.25,385031
475.5,385031
475.75,385031
476,385031
476.25,385031
476.5,385031
476.75,385031
477,385031
477.25,385031
477.5,385031
477.75,385031
478,385031
478.25,385031
478.5,385031
478.75,385031
479,385031
479.25,385031
479.5,385031
479.75,385031
480,385031
480.25,385031
480.5,385031
480.75,385031
481,385031
481.25,385031
481.5,385031
481.75,385031
482,385031
482.25,385031
482.5,385031
482.75,385031
483,385031
483.25,385031
483.5,385031
483.75,385031
484,385031
484.25,385031
484.5,385031
484.75,385031
485,385031
485.25,385031
485.5,385031
485.75,385031
486,385031
486.25,385031
486.5,385031
486.75,385031
487,385031
487.25,385031
487.5,385031
487.75,385031
488,385031
488.25,385031
488.5,385031
488.75,385031
489,385031
489.25,385031
489.5,385031
489.75,385031
490,385031
490.25,385031
490.5,385031
490.75,385031
491,385031
491.25,385031
491.5,385031
491.75,385031
492,385031
492.25,385031
492.5,385031
492.75,385031
493,385031
493.25,385031
493.5,385031
493.75,385031
494,385031
494.25,385031
494.5,385031
494.75,385031
495,385031
495.25,385031
495.5,385031
495.75,385031
496,385031
496.25,385031
496.5,385031
496.75,385031
497,385031
497.25,385031
497.5,385031
497.75,385031
498,385031
498.25,385031
498.5,385031
498.75,385031
499,385031
499.25,385031
499.5,385031
499.75,385031
500,385031
500.25,385031
500.5,385031
500.75,385031
501,385031
501.25,385031
501.5,385031
501.75,385031
502,385031
502.25,385031
502.5,385031
502.75,385031
503,385031
503.25,385031
503.5,385031
503.75,385031
504,385031
504.25,385031
504.5,385031
504.75,385031
505,385031
505.25,385031
505.5,385031
505.75,385031
506,385031
506.25,385031
506.5,385031
506.75,385031
507,385031
507.25,385031
507.5,385031
507.75,385031
508,385031
508.25,385031
508.5,385031
508.75,385031
509,385031
509.25,385031
509.5,385031
509.75,385031
510,385031
510.25,385031
510.5,385031
510.75,385031
511,385031
